battery_power,bluetooth,clock_speed,dual_sim,fc_megapixel,four_g,int_memory,m_depth,mobile_wt,n_cores,pc_megapixel,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
642,1,0.5,0,0.0,1,38,0.8,86.0,5,10,887,1775,435.0,9,2,2,1,1,0,0
622,1,1.9,1,12.0,0,11,0.8,193.0,8,14,760,1964,3183.0,5,0,4,1,1,1,2
600,1,1.8,0,9.0,1,6,0.8,199.0,2,15,486,1032,3495.0,17,4,7,1,1,0,2
1412,0,0.6,0,9.0,0,57,0.2,86.0,3,10,2,660,1853.0,15,10,18,0,0,1,1
733,0,0.8,0,7.0,0,16,0.4,138.0,4,12,202,1787,2648.0,12,0,19,1,1,0,2
1070,1,3.0,0,9.0,0,19,0.8,160.0,7,16,90,1614,2647.0,14,13,20,0,1,0,2
875,1,0.7,1,1.0,0,30,0.7,146.0,8,8,469,853,702.0,19,15,15,1,1,1,0
1994,1,0.7,0,5.0,0,5,0.4,189.0,2,7,86,1546,1836.0,12,11,18,1,0,0,2
823,0,1.0,1,9.0,1,18,0.2,182.0,5,16,1180,1350,3894.0,13,10,9,1,1,0,3
1908,0,0.5,0,9.0,1,30,1.0,111.0,2,19,140,1046,2944.0,19,17,17,1,0,1,3
790,0,0.5,1,7.0,1,44,0.1,89.0,8,8,1100,1437,3424.0,13,11,9,1,1,0,3
1330,1,1.8,1,1.0,0,40,0.5,177.0,1,5,194,892,2678.0,9,4,14,1,1,1,2
1660,0,0.5,0,2.0,1,15,0.7,100.0,8,8,440,569,2424.0,12,5,9,1,1,0,2
1776,0,2.2,0,2.0,0,20,0.9,82.0,6,16,1563,1803,2671.0,15,10,12,0,1,1,3
1611,0,0.5,1,4.0,1,27,0.9,199.0,1,10,163,1011,3078.0,15,2,6,1,0,1,2
1410,1,0.5,1,0.0,1,15,0.3,92.0,3,1,192,1311,2304.0,18,4,18,1,1,0,2
1772,1,1.6,0,17.0,1,45,0.5,159.0,2,18,837,1405,1146.0,6,1,17,1,1,0,1
1280,1,1.3,0,0.0,1,39,1.0,108.0,7,1,356,588,2335.0,6,4,2,1,0,1,1
1712,1,0.9,1,2.0,0,23,1.0,155.0,7,19,155,663,1422.0,5,0,15,1,1,0,1
1562,1,0.7,0,0.0,0,55,0.1,140.0,8,1,1032,1776,2096.0,15,3,3,0,0,0,2
891,0,1.9,1,1.0,1,18,0.1,153.0,6,3,40,1435,1303.0,17,16,4,1,1,1,0
1957,0,1.2,1,18.0,1,36,0.8,151.0,2,19,1194,1727,1115.0,16,2,18,1,0,1,1
1110,0,0.6,0,1.0,0,42,0.9,192.0,5,2,1179,1262,456.0,12,8,18,1,1,0,0
875,1,1.4,1,1.0,1,43,0.6,104.0,8,3,902,969,3396.0,14,2,18,1,0,0,3
1211,1,1.2,0,0.0,0,28,0.3,130.0,2,3,58,963,2750.0,6,1,14,0,1,0,2
769,0,0.5,1,12.0,1,54,0.2,112.0,4,19,1385,1780,941.0,15,8,20,1,0,1,0
671,0,2.9,0,7.0,1,2,0.1,95.0,6,19,614,1617,2278.0,13,4,2,1,0,0,2
1872,0,0.5,0,5.0,1,26,0.5,172.0,4,10,672,1088,2273.0,8,4,8,1,0,1,2
1076,0,2.3,1,0.0,1,14,0.7,191.0,5,0,1088,1718,2355.0,17,16,2,1,1,1,2
1325,0,1.9,0,2.0,0,50,0.1,146.0,1,10,499,695,2328.0,17,10,2,1,0,0,2
911,1,2.2,1,1.0,1,28,0.5,182.0,2,2,157,763,2638.0,8,4,13,1,1,1,1
1273,1,0.7,0,1.0,0,23,0.6,178.0,6,14,485,1399,558.0,8,5,13,1,0,0,0
1062,0,0.5,0,3.0,1,39,0.9,124.0,4,4,571,817,1345.0,16,0,11,1,0,1,0
1317,0,1.5,0,6.0,0,12,0.1,154.0,2,9,431,542,425.0,7,0,11,1,1,1,0
940,0,2.9,0,0.0,0,16,0.7,115.0,4,1,499,1090,2192.0,15,13,9,1,1,1,1
729,1,2.0,0,0.0,0,14,0.6,135.0,6,2,563,1055,3397.0,19,15,17,1,0,1,2
1494,0,2.4,0,6.0,1,3,0.9,93.0,7,17,944,1003,1208.0,14,13,17,1,1,0,1
1546,1,1.6,1,2.0,1,27,0.7,124.0,2,6,1138,1491,267.0,12,10,16,1,1,0,0
1253,0,0.7,0,0.0,1,34,0.9,113.0,4,10,161,647,3518.0,7,3,8,1,1,1,3
895,0,0.5,1,6.0,0,16,0.3,164.0,8,14,126,1575,3122.0,7,0,4,0,0,1,2
793,1,1.9,1,0.0,1,43,0.3,124.0,8,2,15,1196,1050.0,11,9,3,1,1,1,0
1628,1,1.8,1,11.0,0,56,0.1,136.0,2,13,500,1713,3358.0,17,11,12,1,1,1,3
625,0,2.7,1,2.0,0,42,0.8,138.0,8,3,203,1771,2929.0,10,4,17,1,0,0,2
1110,0,1.5,0,2.0,1,12,0.3,153.0,8,5,961,1950,624.0,9,7,15,1,0,0,0
999,0,1.7,0,6.0,0,49,0.6,132.0,1,17,608,1970,1598.0,7,0,8,0,1,0,1
1856,0,0.5,1,0.0,1,24,0.1,155.0,5,1,277,1155,2052.0,17,6,10,1,1,0,2
1715,0,2.6,1,9.0,1,15,0.6,120.0,6,20,114,1849,1249.0,16,2,4,1,1,0,1
1897,1,1.9,0,2.0,1,54,0.3,154.0,2,7,630,738,412.0,17,11,2,1,0,0,0
1202,1,2.4,1,0.0,0,19,0.1,122.0,2,1,404,1742,595.0,19,0,3,0,0,0,0
1171,1,1.7,1,2.0,0,19,0.3,167.0,7,19,248,755,263.0,6,5,8,0,0,0,0
964,0,2.0,0,0.0,1,22,0.7,86.0,8,0,225,1234,2577.0,17,16,5,1,1,0,2
1973,1,2.4,1,6.0,0,46,0.1,193.0,4,10,699,851,639.0,6,0,3,0,0,1,0
1992,1,0.6,1,11.0,0,2,0.1,141.0,1,14,649,895,3206.0,10,9,10,1,1,0,3
546,1,2.6,1,5.0,0,26,1.0,159.0,5,15,416,1658,1550.0,7,2,3,0,1,0,1
1093,0,0.5,0,1.0,1,31,0.6,171.0,2,12,1310,1420,1646.0,12,0,6,1,1,0,1
1880,1,2.0,0,11.0,0,35,0.1,200.0,4,14,930,1983,1930.0,17,7,15,0,1,0,2
1765,0,1.1,0,3.0,0,11,0.7,87.0,2,7,835,1175,3695.0,6,5,18,1,0,0,3
1640,0,0.5,1,1.0,1,36,0.9,87.0,8,11,664,1806,3235.0,6,1,10,1,0,1,3
1830,0,0.5,0,0.0,0,7,0.9,191.0,6,12,460,1583,2334.0,8,7,14,0,1,0,2
826,0,0.6,0,3.0,0,62,0.7,187.0,4,19,778,1615,1998.0,17,4,17,0,0,0,1
1864,0,2.2,0,0.0,1,7,0.1,142.0,1,2,225,1545,2258.0,10,1,10,1,0,0,2
586,1,0.6,0,16.0,1,42,0.3,121.0,7,17,785,1118,1869.0,12,2,7,1,1,1,1
1206,0,3.0,1,10.0,1,30,0.6,127.0,3,13,1581,1713,1825.0,7,1,4,1,0,1,2
832,1,0.5,1,1.0,1,5,0.1,165.0,5,2,9,1944,3946.0,12,5,14,1,1,1,3
848,1,2.8,0,1.0,0,8,0.1,103.0,7,3,7,1294,436.0,10,6,15,1,1,1,0
1851,0,2.9,0,0.0,0,53,0.7,112.0,6,2,174,1175,2678.0,6,0,8,1,0,0,2
1166,1,0.5,0,7.0,0,59,0.5,80.0,1,11,437,638,3887.0,8,6,7,1,0,1,3
1776,1,2.1,1,10.0,0,35,0.1,172.0,4,16,278,623,1813.0,16,13,20,1,1,1,1
1254,1,1.2,0,2.0,1,27,0.2,134.0,2,10,1288,1372,817.0,14,1,16,1,1,1,0
1494,0,1.6,1,4.0,1,24,0.2,101.0,1,17,979,1190,3614.0,15,12,9,1,0,0,3
984,1,2.2,1,0.0,1,39,0.5,119.0,8,18,56,1931,2013.0,11,7,16,1,1,0,1
1179,1,0.8,0,1.0,0,5,0.9,154.0,5,17,913,1429,543.0,8,7,18,0,0,1,0
513,0,1.9,0,8.0,0,27,0.4,174.0,8,13,282,710,3400.0,16,6,13,0,1,1,2
557,0,0.5,1,3.0,0,17,0.2,89.0,6,4,322,710,2623.0,17,16,16,0,0,0,1
744,0,1.7,1,0.0,1,33,0.5,105.0,4,2,1252,1963,2700.0,9,3,19,1,0,0,2
1129,1,0.8,1,9.0,1,21,0.6,116.0,2,10,1128,1702,1400.0,11,0,13,1,1,0,1
1148,0,2.3,1,0.0,1,58,0.3,170.0,5,20,606,688,3127.0,10,7,11,1,0,0,2
1793,0,2.7,0,12.0,1,44,0.7,175.0,5,17,655,1459,2803.0,19,9,6,1,1,1,3
1310,0,2.3,1,3.0,0,15,0.2,150.0,5,11,954,970,2518.0,18,17,5,0,1,1,2
1604,0,1.2,0,1.0,0,6,0.5,191.0,6,15,68,1042,3564.0,7,2,2,1,1,0,3
1676,0,1.6,0,2.0,0,37,0.2,145.0,1,3,134,1197,2515.0,14,8,4,1,0,1,2
1001,0,2.8,1,1.0,0,40,0.2,117.0,3,7,922,1836,3654.0,13,9,10,1,1,1,3
1086,0,2.7,0,0.0,1,24,0.1,135.0,8,19,1874,1976,3930.0,17,1,18,1,1,1,3
1986,1,0.5,1,7.0,1,39,0.1,89.0,7,19,251,599,3476.0,11,8,17,1,1,0,3
634,1,0.8,0,5.0,0,41,0.2,192.0,1,12,1362,1853,3242.0,18,11,4,1,0,1,3
502,0,0.8,0,7.0,0,52,1.0,82.0,6,8,281,1159,2666.0,5,4,20,1,1,0,2
1641,0,1.1,0,6.0,0,48,0.7,97.0,8,7,224,1994,1695.0,13,6,17,1,0,1,2
623,0,1.4,1,0.0,1,15,0.2,189.0,3,1,778,844,3510.0,14,4,18,1,0,1,2
962,1,1.1,1,3.0,0,17,0.1,161.0,8,20,546,1424,3438.0,14,3,20,0,0,0,3
1057,1,2.7,0,3.0,1,41,0.1,97.0,4,10,397,891,2033.0,16,9,2,1,1,0,1
1862,0,1.5,0,1.0,0,62,1.0,182.0,1,2,386,1046,1017.0,11,3,9,1,0,0,1
555,1,3.0,1,5.0,1,38,0.8,193.0,2,10,214,1970,1686.0,8,1,8,1,0,1,1
1000,0,2.7,0,1.0,1,58,1.0,135.0,5,12,461,833,862.0,7,0,20,1,0,0,0
841,0,0.5,0,6.0,1,11,0.3,81.0,5,14,125,675,957.0,6,5,11,1,1,0,0
865,0,2.9,0,5.0,0,16,0.1,89.0,4,12,335,1009,3494.0,13,3,14,0,0,1,3
999,0,2.6,1,11.0,1,56,1.0,165.0,4,13,342,1641,3083.0,8,4,11,1,1,1,2
1232,0,1.2,0,12.0,0,30,0.9,131.0,6,14,625,761,1656.0,8,4,15,1,1,1,1
1194,0,2.3,0,6.0,1,34,0.2,165.0,2,12,494,509,313.0,15,1,19,1,1,0,0
612,1,0.5,1,1.0,1,20,0.8,179.0,8,6,1145,1487,3282.0,16,2,18,1,1,1,3
1362,1,2.9,0,0.0,0,47,0.5,186.0,6,4,600,1042,3629.0,19,17,5,0,1,1,3
1469,0,1.7,1,11.0,1,44,0.5,169.0,2,14,484,711,1687.0,15,5,5,1,1,1,1
986,1,0.8,0,13.0,1,28,0.8,182.0,4,20,199,679,1149.0,8,7,18,1,1,0,0
1843,0,2.8,0,1.0,1,62,0.8,104.0,3,7,21,832,3899.0,5,4,6,1,0,1,3
1561,0,0.5,1,10.0,1,4,0.5,134.0,2,13,885,1811,1783.0,13,12,10,1,1,0,2
1695,1,0.5,1,2.0,1,47,0.5,189.0,5,13,308,1208,1629.0,8,6,11,1,1,0,1
667,0,2.6,1,3.0,0,8,0.8,185.0,1,7,1015,1947,2528.0,11,8,8,0,1,0,2
1768,1,2.0,0,0.0,1,2,0.8,88.0,7,2,1303,1814,3256.0,9,6,5,1,1,0,3
1269,1,2.8,1,16.0,0,41,1.0,180.0,8,17,406,1036,2341.0,10,9,16,0,0,1,2
1109,1,2.8,1,6.0,0,57,0.9,151.0,1,12,124,833,2785.0,15,10,16,1,0,0,2
936,0,0.5,1,14.0,1,14,0.1,164.0,3,17,150,1677,3761.0,13,1,12,1,0,0,3
1713,1,2.0,0,9.0,1,5,0.7,199.0,6,16,108,1963,1513.0,15,6,2,1,0,1,1
1175,1,1.7,1,1.0,1,45,0.6,167.0,2,7,90,557,2240.0,10,6,5,1,1,0,1
1940,1,1.0,1,0.0,1,5,0.2,194.0,4,1,588,1809,820.0,19,18,3,1,1,1,1
855,1,0.5,0,2.0,1,59,0.5,159.0,2,3,1028,1196,1875.0,16,8,8,1,1,1,1
771,1,0.5,1,0.0,1,33,0.1,157.0,3,17,776,1247,920.0,16,2,10,1,1,1,0
645,0,2.5,0,10.0,1,63,1.0,174.0,4,14,278,584,3615.0,18,8,13,1,0,1,2
1307,0,1.8,0,2.0,0,7,0.6,88.0,7,3,897,1103,1412.0,16,9,5,0,0,1,1
1948,0,2.9,1,4.0,0,5,0.2,136.0,1,13,651,700,361.0,6,1,10,0,1,0,0
1509,0,0.6,1,5.0,0,50,0.3,81.0,4,8,1010,1684,1540.0,12,8,3,1,1,0,1
626,1,2.8,1,3.0,1,11,0.8,109.0,2,9,737,1759,1077.0,6,1,4,1,0,1,0
1190,0,2.0,1,0.0,0,40,0.2,93.0,5,1,1399,1646,3610.0,13,7,9,0,0,1,3
1727,1,2.1,1,10.0,0,57,0.3,158.0,6,18,376,1288,512.0,5,2,6,0,0,0,0
1670,1,3.0,0,14.0,0,62,0.5,114.0,8,20,1117,1330,3024.0,6,0,20,0,0,1,3
1150,1,0.5,1,4.0,1,27,1.0,134.0,1,17,234,1947,1610.0,11,0,16,1,0,0,1
1208,0,2.9,0,5.0,1,16,1.0,175.0,1,19,691,1028,2201.0,17,16,12,1,0,0,1
1812,1,1.3,1,4.0,1,42,1.0,162.0,7,15,380,1550,3338.0,18,13,11,1,1,1,3
770,1,1.5,1,6.0,0,61,0.2,196.0,4,9,603,1483,3473.0,7,3,4,0,0,1,3
1559,1,1.3,1,10.0,1,10,0.3,114.0,8,17,117,681,2203.0,7,5,15,1,1,1,1
1902,0,0.5,0,10.0,0,13,0.2,155.0,4,11,766,877,940.0,14,10,15,1,1,0,1
1751,0,2.5,0,1.0,0,4,0.6,146.0,8,9,1499,1952,1155.0,19,14,12,0,1,1,1
1416,1,1.8,1,0.0,0,20,0.1,93.0,4,0,1175,1578,3872.0,10,2,7,0,0,1,3
1288,0,0.5,1,3.0,1,61,0.2,115.0,6,6,988,1503,1882.0,16,6,10,1,0,1,2
1003,1,2.9,0,16.0,1,16,0.6,119.0,8,19,190,1905,1798.0,16,7,10,1,0,0,1
1715,1,0.5,1,1.0,1,18,0.1,96.0,6,3,674,1375,2598.0,17,2,3,1,0,0,3
1967,0,0.5,0,0.0,1,46,0.6,199.0,1,7,518,1374,1567.0,15,2,7,1,1,0,1
962,0,1.0,1,14.0,0,2,0.9,125.0,1,20,1618,1916,1491.0,16,2,14,1,0,0,1
1487,0,1.5,0,5.0,1,42,0.8,120.0,2,7,857,989,2003.0,12,4,3,1,0,0,2
1569,1,1.6,1,4.0,1,54,0.9,190.0,4,6,371,665,3905.0,6,2,4,1,0,0,3
1146,0,3.0,0,5.0,1,57,0.4,111.0,5,10,73,583,291.0,19,9,11,1,1,1,0
1379,1,1.5,0,6.0,1,9,0.8,118.0,8,13,98,755,1693.0,11,4,18,1,0,1,1
1504,0,1.9,1,7.0,1,25,0.3,152.0,4,9,395,1853,1788.0,13,11,13,1,0,1,1
1945,0,1.2,0,3.0,0,26,0.7,112.0,6,5,1064,1540,3322.0,18,7,20,0,0,1,3
1630,1,2.8,1,0.0,1,32,0.9,80.0,6,1,712,1726,1751.0,12,10,20,1,0,1,2
1125,1,2.7,0,10.0,0,23,0.4,117.0,1,14,774,939,1641.0,14,8,12,1,1,0,1
614,1,0.7,0,4.0,1,51,0.1,178.0,7,7,1012,1040,2854.0,10,7,12,1,0,1,2
854,0,1.0,0,5.0,1,17,0.9,101.0,4,9,730,1148,3115.0,7,0,2,1,0,0,2
1470,1,1.7,1,6.0,0,45,0.1,121.0,1,9,777,1090,3259.0,10,1,14,1,0,1,3
1826,1,0.5,1,5.0,1,49,0.6,172.0,8,6,973,1633,1612.0,17,9,17,1,1,0,2
807,1,0.5,1,0.0,0,37,0.2,127.0,4,0,245,829,2319.0,5,4,4,0,0,0,1
1996,1,2.8,1,0.0,1,7,0.1,138.0,5,4,937,1083,1258.0,17,14,16,1,0,0,1
1083,1,2.0,0,3.0,0,41,0.7,158.0,5,5,937,1164,1543.0,18,3,10,0,0,1,1
1035,0,0.5,1,14.0,1,49,0.3,178.0,2,15,574,1171,3991.0,12,4,19,1,0,0,3
1521,1,1.6,0,5.0,1,62,0.3,143.0,1,9,678,1630,3555.0,5,2,19,1,0,0,3
1314,1,2.8,1,13.0,1,5,1.0,87.0,4,18,82,512,3411.0,17,16,18,1,0,0,3
535,0,1.9,0,5.0,0,24,0.2,190.0,8,19,398,1775,524.0,9,3,4,0,0,0,0
673,1,1.9,0,13.0,1,35,0.4,142.0,6,14,1096,1570,3541.0,18,17,4,1,0,1,3
1219,0,1.6,1,5.0,0,4,0.3,169.0,6,7,1419,1698,1998.0,9,2,4,0,0,0,2
1606,1,0.5,1,0.0,1,33,0.9,200.0,5,0,157,770,3437.0,11,1,2,1,0,0,3
1603,1,0.5,1,1.0,1,17,0.5,114.0,2,8,430,1207,1637.0,17,3,11,1,0,1,1
1958,0,0.5,0,6.0,1,52,0.4,153.0,1,14,1524,1848,3064.0,7,6,3,1,0,0,3
695,0,0.5,0,18.0,1,12,0.6,196.0,2,19,1649,1829,2855.0,16,13,7,1,1,1,2
1441,0,0.6,1,0.0,1,53,0.5,106.0,1,12,254,954,1393.0,9,4,4,1,1,1,1
1470,0,2.2,1,4.0,1,33,0.4,138.0,7,10,1790,1988,1633.0,18,4,4,1,0,0,2
1890,0,1.1,0,4.0,1,48,0.5,127.0,4,5,1438,1832,2392.0,10,4,15,1,0,1,3
1152,1,2.1,1,0.0,1,26,0.3,82.0,2,0,1304,1673,3284.0,15,2,8,1,0,1,3
1619,1,0.9,0,3.0,0,20,0.9,117.0,6,9,813,1180,464.0,7,5,16,1,0,1,0
1002,1,1.8,0,1.0,0,45,0.7,180.0,7,7,948,1007,1234.0,19,13,18,1,1,0,0
742,1,0.5,0,0.0,1,36,0.7,139.0,3,1,1161,1288,292.0,8,0,6,1,1,1,0
1306,1,2.1,1,2.0,1,33,0.4,174.0,3,9,867,1258,2521.0,6,5,16,1,0,0,2
1424,1,2.9,1,0.0,0,20,0.6,180.0,5,0,181,1199,2658.0,15,0,19,1,0,0,2
942,0,1.4,1,8.0,0,27,0.5,91.0,4,9,754,1532,587.0,6,3,13,0,1,1,0
1934,1,2.7,0,8.0,1,2,0.1,118.0,4,16,242,1127,2190.0,18,1,9,1,0,1,2
1290,1,1.4,1,19.0,1,35,0.3,110.0,4,20,405,742,879.0,16,2,8,1,0,0,0
930,0,2.1,1,0.0,0,54,0.9,80.0,1,13,1569,1763,1743.0,7,1,9,0,1,0,2
1699,1,0.5,0,16.0,0,21,0.1,156.0,4,20,105,1099,1181.0,16,0,18,1,1,0,1
1849,1,0.5,0,1.0,0,29,0.5,181.0,7,12,978,1986,3330.0,14,4,15,1,0,1,3
1922,0,0.5,0,15.0,1,42,0.6,153.0,8,16,725,1882,3564.0,12,1,17,1,0,0,3
548,0,1.0,1,0.0,1,56,0.4,146.0,4,14,657,1657,562.0,17,14,8,1,1,1,0
916,1,0.5,0,0.0,1,47,0.2,82.0,4,1,1147,1393,1659.0,11,10,11,1,1,0,1
1783,1,0.5,0,8.0,0,14,0.6,183.0,8,11,910,1566,1816.0,12,7,7,0,0,1,2
1083,1,1.4,1,2.0,1,49,0.8,156.0,5,9,295,503,1338.0,16,8,5,1,1,1,0
1698,0,2.8,0,10.0,1,7,0.8,131.0,8,12,26,508,2992.0,15,3,17,1,1,0,2
1969,0,0.8,1,5.0,1,7,0.2,85.0,8,20,332,764,315.0,16,7,7,1,1,0,0
869,0,1.9,0,0.0,0,2,0.6,197.0,7,3,519,533,3249.0,19,0,12,0,0,1,2
1337,1,2.7,1,0.0,0,5,0.7,200.0,4,1,161,1029,3242.0,10,1,20,0,1,0,2
637,1,0.8,1,2.0,0,28,0.6,194.0,4,6,1080,1289,2725.0,15,10,7,0,0,0,2
833,1,0.6,1,0.0,1,27,0.3,145.0,4,2,649,1290,586.0,19,8,19,1,0,1,0
1248,0,2.4,0,6.0,1,9,0.4,89.0,3,8,71,1686,2454.0,9,8,13,1,1,0,2
1174,1,0.9,0,7.0,0,30,1.0,147.0,4,20,744,1244,804.0,17,14,16,0,1,1,0
1831,1,2.3,0,3.0,1,44,0.2,148.0,7,14,437,1113,2460.0,10,5,18,1,0,0,2
1002,0,2.6,1,7.0,0,27,0.1,146.0,1,10,115,1111,1295.0,18,15,17,1,0,1,0
1010,1,2.0,1,2.0,1,8,0.9,139.0,5,3,547,957,2625.0,15,11,12,1,1,0,2
1117,1,0.5,1,2.0,0,21,0.1,177.0,2,19,495,1035,1999.0,15,9,2,1,0,1,1
990,1,2.7,1,3.0,0,15,0.9,153.0,2,7,1466,1717,2698.0,11,8,6,1,0,0,2
1564,0,1.4,0,5.0,1,26,0.1,129.0,6,16,117,1115,3742.0,13,3,13,1,1,0,3
1065,0,2.8,1,0.0,1,21,0.1,158.0,5,3,760,1722,1193.0,16,13,20,1,0,1,1
1982,0,1.1,0,12.0,0,24,0.1,129.0,7,16,764,1873,3511.0,16,14,15,1,1,1,3
1607,0,1.1,1,6.0,1,20,1.0,192.0,2,8,776,1005,885.0,11,1,14,1,1,0,0
1066,0,3.0,1,6.0,1,5,0.5,167.0,5,7,53,1504,1044.0,8,7,11,1,0,0,0
681,0,0.5,1,12.0,1,17,0.9,194.0,5,19,371,1702,2548.0,6,1,5,1,0,1,2
1163,1,2.1,1,0.0,1,19,0.9,132.0,2,1,728,818,2940.0,13,0,15,1,0,1,2
1285,0,0.8,1,4.0,1,11,0.8,199.0,5,7,1791,1896,3966.0,17,15,2,1,1,1,3
753,1,0.5,0,11.0,1,48,0.1,121.0,8,20,606,1316,3484.0,11,10,16,1,0,0,3
1779,1,2.6,1,2.0,0,5,0.8,90.0,1,3,1225,1717,1246.0,12,2,20,0,1,0,1
987,1,1.9,0,4.0,1,52,0.5,83.0,3,8,419,736,2757.0,17,12,15,1,1,0,2
511,0,0.9,1,15.0,1,24,0.6,136.0,3,18,367,1264,2378.0,18,3,4,1,0,0,1
1044,0,1.8,0,4.0,1,12,0.7,104.0,6,5,1230,1263,1794.0,18,7,19,1,1,1,1
1855,0,0.5,0,5.0,0,32,0.6,187.0,8,18,267,1161,3933.0,7,0,7,1,0,1,3
946,1,1.4,0,9.0,0,26,0.1,186.0,6,10,273,891,1637.0,7,3,6,1,0,1,0
657,1,1.9,1,2.0,0,21,0.1,110.0,8,8,705,1905,783.0,6,1,11,1,1,0,0
1673,1,1.6,0,2.0,0,42,0.5,182.0,5,6,214,679,3094.0,12,4,20,0,0,0,2
731,1,0.5,1,0.0,1,28,0.5,130.0,8,0,424,1032,1774.0,12,8,10,1,0,0,1
926,1,0.8,0,6.0,1,59,0.8,161.0,7,14,84,793,256.0,18,7,2,1,0,1,0
1261,0,0.5,0,3.0,1,52,0.3,86.0,2,9,605,1429,1365.0,9,3,16,1,0,1,1
618,0,1.1,0,11.0,1,45,0.2,188.0,3,20,1175,1586,2339.0,19,2,10,1,1,0,2
936,1,2.3,0,5.0,1,57,0.2,129.0,2,6,657,938,2049.0,12,8,5,1,1,0,1
1485,1,0.9,1,0.0,1,28,0.8,158.0,5,1,371,1023,3241.0,14,11,11,1,1,0,3
1339,1,0.5,1,10.0,1,21,0.5,80.0,4,11,833,1441,867.0,8,3,3,1,1,0,0
508,1,1.3,0,1.0,0,50,0.7,82.0,5,9,102,1195,2175.0,14,4,14,0,0,1,1
1938,1,0.5,1,5.0,0,44,0.5,121.0,2,9,1299,1935,3497.0,18,10,18,0,1,0,3
995,0,1.3,1,1.0,0,10,0.1,104.0,4,3,258,1889,609.0,11,3,5,1,0,1,0
1086,1,1.7,1,0.0,1,43,0.2,111.0,6,1,56,1150,3285.0,11,5,17,1,1,0,2
1322,0,2.3,1,1.0,1,35,0.1,157.0,1,3,443,708,3684.0,15,8,6,1,0,0,3
1864,0,1.9,1,2.0,0,57,0.1,181.0,6,6,1279,1793,3586.0,19,9,8,0,0,1,3
1944,1,0.5,0,1.0,1,26,0.5,92.0,4,9,313,712,2322.0,19,8,7,1,0,1,2
581,0,0.6,0,5.0,1,56,0.2,180.0,2,10,523,565,354.0,10,4,13,1,1,1,0
1020,1,0.7,1,3.0,1,27,0.7,128.0,4,4,919,1482,3204.0,18,1,9,1,0,1,3
1936,0,1.3,0,2.0,0,44,0.1,139.0,3,3,570,1021,1400.0,17,7,3,0,0,1,1
1329,1,1.7,0,5.0,1,23,0.6,198.0,8,6,380,682,2308.0,11,10,9,1,1,0,1
808,1,0.5,1,3.0,0,46,0.5,105.0,8,15,119,529,1082.0,15,5,10,1,0,1,0
994,0,1.2,1,4.0,0,40,0.9,164.0,2,17,296,839,3104.0,17,7,11,0,0,0,2
1811,1,2.0,0,3.0,1,22,0.2,82.0,2,8,358,614,2847.0,9,2,4,1,0,1,2
765,1,2.5,0,3.0,0,44,0.3,88.0,8,11,1364,1851,2256.0,6,1,19,0,1,1,2
993,1,2.3,1,0.0,0,16,0.4,106.0,7,13,424,1639,1113.0,14,1,6,0,0,1,0
1136,1,1.6,0,15.0,0,32,0.5,150.0,6,19,961,1030,3210.0,10,3,8,1,1,1,3
719,1,0.5,1,0.0,1,23,0.4,113.0,6,9,431,1727,3990.0,14,9,12,1,1,1,3
733,1,0.6,1,0.0,0,63,0.3,105.0,7,10,950,1739,984.0,17,4,9,1,0,1,0
1946,0,2.7,1,8.0,0,8,0.3,123.0,8,19,647,1849,3117.0,6,0,2,1,0,0,3
1230,1,1.6,0,0.0,1,48,0.7,111.0,7,2,1960,1963,1622.0,18,17,16,1,1,1,2
1577,0,1.0,1,0.0,1,64,0.1,105.0,3,7,116,1432,2967.0,7,3,7,1,1,1,3
1514,1,1.4,0,3.0,1,12,0.6,138.0,3,4,306,538,1037.0,15,3,15,1,0,1,0
579,1,2.5,0,3.0,0,7,1.0,89.0,8,10,808,1517,2908.0,12,4,11,0,0,1,2
574,1,3.0,0,1.0,1,30,0.9,126.0,2,3,94,1334,1167.0,5,3,19,1,0,0,0
1072,1,2.2,1,6.0,0,19,0.4,114.0,8,16,380,877,2715.0,15,9,16,0,1,0,2
843,0,1.3,1,1.0,0,16,0.9,119.0,7,4,593,732,1734.0,17,8,14,0,0,1,1
1492,1,1.5,0,5.0,0,11,0.9,85.0,3,7,1684,1746,2259.0,14,12,19,0,1,1,3
1807,1,2.9,0,0.0,0,16,0.2,125.0,3,0,1221,1415,2921.0,8,5,17,0,1,0,3
909,1,0.7,1,7.0,0,47,0.1,146.0,3,9,410,1643,1244.0,14,10,16,0,1,0,0
1876,0,1.3,1,9.0,1,64,1.0,98.0,3,19,600,1211,3132.0,17,0,2,1,1,1,3
1436,1,2.4,1,3.0,1,23,0.3,106.0,5,4,189,1411,2488.0,8,4,8,1,0,0,2
1251,0,0.5,1,10.0,1,29,0.7,133.0,6,16,308,591,1052.0,11,9,11,1,0,0,0
636,0,0.5,0,8.0,1,28,0.9,152.0,2,15,148,742,2927.0,15,6,3,1,0,0,2
1354,1,0.7,1,3.0,1,26,0.5,136.0,4,6,297,918,2090.0,5,1,13,1,1,0,1
930,1,0.5,1,3.0,1,34,0.5,190.0,4,16,1050,1726,2131.0,7,2,6,1,0,1,2
1830,1,1.0,0,7.0,1,47,0.3,117.0,1,11,1191,1882,3362.0,13,10,11,1,0,0,3
